devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC
VN102,0.27177779305257216,0.460516707810984,315,1.2599999999998612,5121,20.483999999997742,1.2599999999998612,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00306071, 0.0018528 ,
       0.00070382]), <matplotlib.collections.LineCollection object at 0x120f770d0>, <matplotlib.lines.Line2D object at 0x120f77730>)"
VN107,0.25953066622661497,0.41047920597217874,-38,-0.15199999999998326,5121,20.483999999997742,-0.15199999999998326,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00211217, 0.00116118,
       0.00053131]), <matplotlib.collections.LineCollection object at 0x121b40880>, <matplotlib.lines.Line2D object at 0x121b407c0>)"
VN106,0.4561085202118313,0.5326584032596444,-4,-0.015999999999998238,5121,20.483999999997742,-0.015999999999998238,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00112852, 0.0006298 ,
       0.00028303]), <matplotlib.collections.LineCollection object at 0x12240e3a0>, <matplotlib.lines.Line2D object at 0x12240e2e0>)"
VN108,0.335369682294785,0.3812472798722132,121,0.4839999999999467,5121,20.483999999997742,0.4839999999999467,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00242892, 0.00126937,
       0.00030902]), <matplotlib.collections.LineCollection object at 0x122dad370>, <matplotlib.lines.Line2D object at 0x122dad2b0>)"
VN101,0.29659705097258754,0.45397652428970103,35,0.13999999999998458,5121,20.483999999997742,0.13999999999998458,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       6.70953811e-04, 3.10721014e-04, 5.87619950e-05]), <matplotlib.collections.LineCollection object at 0x123758730>, <matplotlib.lines.Line2D object at 0x123758670>)"
VN105,0.27319680009384545,0.6234031493749552,90,0.35999999999996035,5121,20.483999999997742,0.35999999999996035,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00076194, 0.00041149,
       0.0001173 ]), <matplotlib.collections.LineCollection object at 0x124100490>, <matplotlib.lines.Line2D object at 0x1241003d0>)"
VN103,0.4869974750193938,0.5934324652476027,-5,-0.019999999999997797,5121,20.483999999997742,-0.019999999999997797,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00413056, 0.00242886,
       0.00096671]), <matplotlib.collections.LineCollection object at 0x124aa7e80>, <matplotlib.lines.Line2D object at 0x124aa7dc0>)"
VN104,0.34934917808667215,0.391081756827108,-118,-0.471999999999948,5121,20.483999999997742,-0.471999999999948,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00203849, 0.00104489,
       0.00046061]), <matplotlib.collections.LineCollection object at 0x12545e820>, <matplotlib.lines.Line2D object at 0x12545e760>)"
VN205,0.27587246229226137,0.3876319483098458,-235,-0.9399999999998965,5121,20.483999999997742,-0.9399999999998965,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00293678, 0.00163341,
       0.00060957]), <matplotlib.collections.LineCollection object at 0x125e08160>, <matplotlib.lines.Line2D object at 0x125e080a0>)"
VN203,0.3099265556344674,0.46817711151860436,76,0.3039999999999665,5121,20.483999999997742,0.3039999999999665,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00115494, 0.00063676,
       0.00027366]), <matplotlib.collections.LineCollection object at 0x1267b35e0>, <matplotlib.lines.Line2D object at 0x1267b3520>)"
VN202,0.29506517576872854,0.4391981162079024,-42,-0.1679999999999815,5121,20.483999999997742,-0.1679999999999815,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00185046, 0.0011149 ,
       0.00044547]), <matplotlib.collections.LineCollection object at 0x12715e8e0>, <matplotlib.lines.Line2D object at 0x12715e820>)"
VN206,0.3241945939829367,0.4096850606444574,-53,-0.21199999999997665,5121,20.483999999997742,-0.21199999999997665,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00348477, 0.00176775,
       0.00063739]), <matplotlib.collections.LineCollection object at 0x127b08370>, <matplotlib.lines.Line2D object at 0x127b082b0>)"
VN209,0.2980273119600399,0.32666249519678364,-38,-0.15199999999998326,5121,20.483999999997742,-0.15199999999998326,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00410073, 0.00221293,
       0.00098531]), <matplotlib.collections.LineCollection object at 0x1284b16d0>, <matplotlib.lines.Line2D object at 0x1284b1610>)"
VN210,0.34098530501309887,0.3674077750095,-121,-0.4839999999999467,5121,20.483999999997742,-0.4839999999999467,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00127603, 0.00070699,
       0.00024127]), <matplotlib.collections.LineCollection object at 0x128e6b0d0>, <matplotlib.lines.Line2D object at 0x128e5cfd0>)"
VN207,0.32340886743680697,0.4327001787083745,-12,-0.047999999999994714,5121,20.483999999997742,-0.047999999999994714,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00226354, 0.00148926,
       0.00069605]), <matplotlib.collections.LineCollection object at 0x129808dc0>, <matplotlib.lines.Line2D object at 0x129808d00>)"
VN208,0.29613965076850357,0.3108630449750175,1392,5.567999999999387,5121,20.483999999997742,5.567999999999387,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00234613, 0.00145996,
       0.00058526]), <matplotlib.collections.LineCollection object at 0x12a1b04c0>, <matplotlib.lines.Line2D object at 0x12a1b0400>)"
VN201,0.18713699901477998,0.5592316730024638,-225,-0.8999999999999009,5121,20.483999999997742,-0.8999999999999009,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.        , 0.        , 0.        , ..., 0.00124911, 0.00073602,
       0.00027795]), <matplotlib.collections.LineCollection object at 0x12ab6f340>, <matplotlib.lines.Line2D object at 0x12ab6f280>)"
