devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC,dt_offset,synch_dev_time
VN102,0.3969323476774279,0.44800510446513286,210,0.8399999999999075,5121,20.483999999997742,0.8399999999999075,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       3.12493082e-18, 1.83464645e-18, 9.63307712e-19]), <matplotlib.collections.LineCollection object at 0x194d82640>, <matplotlib.lines.Line2D object at 0x194d82580>)",,2023-02-15 12:02:00.840000+00:00
VN107,0.32574671959737544,0.48804972251448864,37,0.1479999999999837,5121,20.483999999997742,0.1479999999999837,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       5.21232935e-18, 2.86155888e-18, 1.47127710e-18]), <matplotlib.collections.LineCollection object at 0x195b99970>, <matplotlib.lines.Line2D object at 0x195b998b0>)",,2023-02-15 12:02:00.148000+00:00
VN106,0.30835752608099626,0.4595246960050669,-146,-0.5839999999999357,5121,20.483999999997742,-0.5839999999999357,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       2.98949848e-18, 1.65074176e-18, 6.29441107e-19]), <matplotlib.collections.LineCollection object at 0x19663dd60>, <matplotlib.lines.Line2D object at 0x19663dca0>)",,2023-02-15 12:01:59.416000+00:00
VN108,0.34205286239073335,0.37327541804510417,-137,-0.5479999999999396,5121,20.483999999997742,-0.5479999999999396,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       8.89131103e-18, 5.49066720e-18, 3.15012972e-18]), <matplotlib.collections.LineCollection object at 0x197369970>, <matplotlib.lines.Line2D object at 0x1973698b0>)",,2023-02-15 12:01:59.452000+00:00
VN101,0.32026953111851086,0.42114177403081426,363,1.45199999999984,5121,20.483999999997742,1.45199999999984,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       5.69451399e-18, 3.60589378e-18, 1.66117843e-18]), <matplotlib.collections.LineCollection object at 0x197fcaeb0>, <matplotlib.lines.Line2D object at 0x197fcadf0>)",,2023-02-15 12:02:01.452000+00:00
VN105,0.3089699162471819,0.5809102016104596,90,0.35999999999996035,5121,20.483999999997742,0.35999999999996035,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       4.61539225e-18, 2.75871481e-18, 1.33028484e-18]), <matplotlib.collections.LineCollection object at 0x198bb5a90>, <matplotlib.lines.Line2D object at 0x198bb59d0>)",,2023-02-15 12:02:00.360000+00:00
VN103,0.42282248754177854,0.5189430811117545,126,0.5039999999999445,5121,20.483999999997742,0.5039999999999445,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       5.12316270e-18, 2.89749349e-18, 1.17177034e-18]), <matplotlib.collections.LineCollection object at 0x1996a2640>, <matplotlib.lines.Line2D object at 0x1996a2580>)",,2023-02-15 12:02:00.504000+00:00
VN104,0.37559839610818657,0.4385909439198137,88,0.35199999999996123,5121,20.483999999997742,0.35199999999996123,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       6.42585743e-18, 3.45234686e-18, 1.49091540e-18]), <matplotlib.collections.LineCollection object at 0x19a192220>, <matplotlib.lines.Line2D object at 0x19a192160>)",,2023-02-15 12:02:00.352000+00:00
VN205,0.28982908043863037,0.537767809886882,-63,-0.25199999999997225,5121,20.483999999997742,-0.25199999999997225,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       4.23350552e-18, 2.19397136e-18, 7.74080917e-19]), <matplotlib.collections.LineCollection object at 0x19ae2e760>, <matplotlib.lines.Line2D object at 0x19ae2e6a0>)",,2023-02-15 12:01:59.748000+00:00
VN203,0.3088107298024555,0.5621336809524087,-66,-0.2639999999999709,5121,20.483999999997742,-0.2639999999999709,"(array([-2560, -2559, -2558, ...,  2558,  2559,  2560]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, ...,
       5.18320497e-18, 3.72225125e-18, 1.56585534e-18]), <matplotlib.collections.LineCollection object at 0x19b8cfd30>, <matplotlib.lines.Line2D object at 0x19b8cfc70>)",,2023-02-15 12:01:59.736000+00:00
